# px, py, pz, ox, oy, oz, ow
4.696911875361933220e-01,5.576320498123396030e-01,-1.867107282950776215e-01,8.183495004074500256e-01,-4.029133019114239933e-01,2.454574971600611000e-01,3.282005231769584142e-01
7.136251767556252013e-01,3.235339572789211471e-01,-6.788937029747478535e-02,6.977539029806018034e-01,-5.775166067517543134e-01,3.963386772432215266e-01,1.500990097314716665e-01
4.284829968681700407e-01,4.277884123737785149e-01,-2.175617354278037152e-01,-9.134592686804918898e-03,-8.562879023433864756e-01,5.048644410512324043e-01,1.086254283251917863e-01
3.853049467855574894e-01,5.665614742170590468e-01,-4.950982490677728609e-02,-2.572129507891289246e-01,-9.494876470463918805e-01,-1.762182713367991538e-01,3.552220291353209991e-02
2.791553250918240581e-01,6.523499271175843273e-01,-1.916568993922372621e-01,-6.041057021117226533e-01,1.451551686987816725e-01,4.462658747506216272e-01,6.440753424167030561e-01
6.832797924435444203e-01,2.194710314991990263e-01,-2.984246566966735487e-02,7.451138871745399683e-01,3.249036138090521386e-01,2.828506216447334021e-01,5.091546550004755201e-01
3.317683896994715331e-01,5.350583536670964202e-01,9.621396437688639613e-03,-1.869874591512847850e-01,9.683201267221662745e-01,-1.047259779014423214e-01,1.281572934229346372e-01
7.016200566955164142e-01,3.912645989741084795e-01,3.487675298362787057e-02,2.960426106397167079e-01,8.983231518815293359e-01,1.788922283322915696e-01,2.708724019193589627e-01
6.417611840867124551e-01,1.959539258774833648e-01,-2.143722357056383476e-01,4.279032366909465424e-01,8.964238967385670387e-01,9.554791495600460649e-02,6.475811403237267949e-02
6.970061275917315280e-01,5.035309528674202229e-01,4.771355820679084453e-02,-5.855152568695853876e-01,-2.349454080303924053e-01,-2.519389744983563939e-01,7.338251101911764662e-01
6.913400517814938251e-01,4.662559141435153043e-01,-1.871738342482487938e-01,-9.830288505087196871e-01,8.271384473469801935e-02,-1.406137478559104925e-01,8.390752570907376862e-02
3.211378015475750414e-01,6.180520870973058578e-01,-1.862020179552980326e-01,-1.669962322185618991e-02,-6.614806146251617225e-01,-7.449456049662119828e-01,8.497390599989836091e-02
6.773473853269836864e-01,6.042511598601633116e-01,-3.334878958173954910e-02,-4.012818743707862734e-01,6.110656015319871903e-01,-4.064437184531035085e-01,5.480649520411181586e-01
2.286791430444282680e-01,6.407792434145933580e-01,-2.187828522485779636e-04,-4.908729866723833268e-01,1.640068272839630692e-01,3.535632168823045207e-01,7.791909414433786374e-01
6.173035385294756150e-01,4.531095305324291944e-01,-4.883783350814417668e-02,-2.764211685856237111e-01,-9.217071504348256505e-01,-2.133091966871820122e-01,1.689569560679257121e-01
3.051391003234859567e-01,6.646642953690364841e-01,4.677266486872050377e-02,-2.011697926273817993e-01,9.453805345250553271e-01,7.516348887150149649e-02,2.452280763208825876e-01
6.788045255014725221e-01,2.688821973190000381e-01,-1.213593254004084743e-01,-3.673560993754010906e-01,6.576374017562673924e-01,-4.520395995137180822e-01,4.777266420605338348e-01
4.158608986753981052e-01,6.681038820428526481e-01,-1.743215278882122021e-01,-5.866326600893555510e-01,2.188351175514600400e-01,3.655538998793492755e-01,6.887261137242610687e-01
5.675508920127554369e-01,6.467300474817738731e-01,-5.500438010216428253e-02,3.238334700374176367e-02,-9.541011898899218746e-01,-7.050153023237247518e-02,2.892607344980721584e-01
5.601524629674251576e-01,7.206045060735908336e-01,-1.361050002991991414e-01,-9.313973313019897615e-01,1.930153047519982679e-01,-2.986753715110783136e-01,7.769894354341509712e-02
6.189446494312116354e-01,3.644530890442955195e-01,-1.233644774363819585e-01,9.688313281116354148e-01,-1.008070890565396184e-03,-6.488474131634423825e-02,2.390707255329186653e-01
4.239316671935741687e-01,7.157976073557843488e-01,-6.473009943987312331e-02,-4.863608236365510873e-01,2.004274867505098923e-01,-7.824682091100967352e-01,3.332048521832888244e-01
2.433081757369126297e-01,7.164802298775505562e-01,-7.273068861178040578e-02,-7.686808915924805419e-01,-3.632556032953312419e-01,5.192412533679086062e-02,5.239073761488219905e-01
5.235052162980614598e-01,3.518059110949780521e-01,-1.288296703350213790e-01,2.754998790531568154e-01,9.202585746504650110e-01,-1.218089558261901129e-01,2.497729983495473594e-01
4.178468842598399569e-01,4.541068461025211667e-01,-1.531701914554945698e-01,-6.235892236187181581e-01,-4.561165158516765628e-01,-1.826642730927190150e-01,6.080526025677713831e-01
3.077533824143781072e-01,5.896283570832830945e-01,-1.671154393315298081e-01,4.816356204995050905e-01,6.794586922330646539e-01,-2.001365727694871532e-01,5.160507405818478555e-01
6.862658774040579779e-01,4.674981676750973869e-01,-5.426881685724618126e-02,5.695710538061115047e-01,6.880833385649783862e-01,1.282849922445704061e-01,4.308980095339028371e-01
5.190454586444551710e-01,3.978484682937653560e-01,6.860277946606585520e-02,7.160630592294613406e-01,2.317999345739430450e-01,6.378507169033114099e-01,1.633063026474868007e-01
2.351901931129270762e-01,6.832001146183025453e-01,-9.022932216399867644e-02,-7.099972605101751988e-01,6.674717666655367587e-01,-1.747027314719398206e-01,1.409407194130679886e-01
3.807179384237273090e-01,5.156936702303265285e-01,3.910713454908315567e-03,-2.302152043256552316e-01,-9.453898881697192502e-01,1.378540134416259277e-01,1.850275385497486547e-01
2.295515612681813533e-01,6.861753464169728645e-01,-2.910857441593926731e-02,-8.907841858585804351e-01,3.632981291567229376e-01,1.363513933853100456e-02,2.726391141247154204e-01
5.460834674467012206e-01,6.214576076104354474e-01,4.334262070381131315e-02,4.798778945632091453e-02,9.612142262599421283e-01,8.262713787610936889e-02,2.587221277451896562e-01
3.189064811882801886e-01,5.877071010276008201e-01,4.040892551319456849e-02,5.086749152151827102e-01,-6.352251489050005917e-01,-5.563028020369740201e-01,1.681250524914659206e-01
4.963137071132472378e-01,5.143006460259265111e-01,-2.087862740621448110e-01,9.030957440509751466e-02,6.176666296554729207e-01,7.654332255508711214e-01,1.563460667993002151e-01
2.460873145862761679e-01,5.640440074014039240e-01,-3.932724049285147433e-02,-3.775236715989100933e-01,4.828783075966876503e-01,5.957227722207643072e-01,5.190556772569241417e-01
6.459415819821523463e-01,1.788567075893762182e-01,-2.071250463727201951e-01,-7.238732351970419421e-01,-6.792465796265834133e-01,1.051013146915380364e-01,5.987768433293038511e-02
2.464721828137370618e-01,5.852428384950677520e-01,-9.689676361338815658e-02,-8.562623036645923280e-01,1.612972384243627766e-01,-1.752240334267415045e-01,4.583607818185841398e-01
3.827718493263979616e-01,4.597246593348226495e-01,-1.730509439599120514e-01,-8.354509201350077685e-01,4.641558591708728199e-01,2.934613697706142665e-01,2.148308392949224016e-02
7.092604796229817765e-01,2.845238418676367953e-01,5.434044009515874574e-02,9.120943029598148621e-01,-8.518711294510314391e-02,3.909660817351237605e-01,8.928975993361695784e-02
6.659755732028572739e-01,3.413478541545802436e-01,8.343335965854700720e-02,7.904046677238558694e-01,-1.169062172580280223e-01,4.231821123579460053e-01,4.272122392757797815e-01
6.422734614264291597e-01,4.544963074177385542e-01,-2.426288728504463754e-02,6.289270326014957668e-02,9.762309243416676940e-01,1.147953680884963856e-01,1.727417543649133469e-01
5.648080756913802514e-01,2.971474124509264625e-01,-1.943650150468509419e-01,-9.831753527870671361e-01,-3.190091412783735425e-02,1.783644821142820469e-01,2.312290790681351127e-02
2.419294222456766230e-01,7.225502419262249676e-01,-1.028753146002564511e-02,-1.544446198562821337e-01,7.591795138191583803e-01,5.948677310835007725e-01,2.143028411158416635e-01
6.498194344376789777e-01,6.172611002680594705e-01,-2.968584863651155953e-02,-2.934451385998251283e-01,4.478882624471993701e-01,4.829058592410704343e-01,6.928838186195441784e-01
3.909079027636891412e-01,4.977519209721272819e-01,-1.673863042531044676e-01,5.972493911841812719e-02,9.404126222588939932e-01,-3.337045092592372808e-01,2.642597289275012973e-02
6.985886816121799070e-01,3.636826163351610797e-01,2.151568899451490602e-02,-6.792192860344500316e-01,6.996454015494251166e-01,-6.456460862255784805e-02,2.121058341559984017e-01
6.249222270162321236e-01,3.937392618039030068e-01,-2.149708845925108469e-01,-7.088781650625438635e-01,5.512336220830913458e-01,-7.960489682685512047e-02,4.327774270729723982e-01
5.182372377437304278e-01,6.336337190875029890e-01,-2.071866572134602458e-01,4.182351486191229761e-01,-8.739580281484423674e-01,2.197232807388355136e-01,1.140105494934024050e-01
3.285824204054803577e-01,6.805360650800826861e-01,-1.987688184227441868e-01,-7.536457002396227400e-01,3.657727375918101709e-01,-5.348196458108889217e-01,1.104373550916212671e-01
6.467988512072589957e-01,6.917857478436476582e-01,-1.206787348945939226e-01,5.959183847646547516e-01,7.529095220164258029e-01,3.782153145531843424e-02,2.767274148234258324e-01
7.249289896670668698e-01,3.132918316011290560e-01,-5.053194534855455500e-02,7.283026075573924008e-01,2.020255093431416182e-01,1.643394124482281185e-02,6.545921867658585080e-01
4.575785552370214004e-01,7.165730784975686829e-01,-1.059943005886330586e-01,-9.109067085606907810e-01,2.048370970684548209e-01,2.096829935291435326e-02,3.575626691727529227e-01
2.189402719406142173e-01,7.225547326656728275e-01,-3.539795302570895863e-02,-4.740991219266799117e-01,8.577644344315927816e-01,4.127705538076084646e-02,1.943357978131997899e-01
3.749043704822481171e-01,6.931784410174428590e-01,-4.982273784469389011e-02,-8.149186013135303330e-01,5.505963721453273063e-01,-8.683042487143680099e-02,1.587821952557996463e-01
6.500420422517673158e-01,5.618529192083751012e-01,-9.214692324581502669e-02,8.285964501731222231e-01,5.249914755595971316e-01,1.790960180959842996e-01,7.573961745617421859e-02
4.148989119838730200e-01,6.497586910080014322e-01,-9.068698941752723064e-02,-6.962231179504969614e-01,-6.019193556411386314e-01,-1.336421663905190682e-01,3.675679946598909842e-01
5.909861980657580283e-01,5.266267876491731448e-01,-4.059705100177182779e-02,-1.934308168542146489e-01,9.535287262322551527e-01,-1.240756730423670830e-02,2.306806008631736571e-01
5.845581599933623584e-01,2.858276942993768222e-01,-1.917307886958228291e-01,9.864235672472464467e-01,1.166461095350986715e-01,-2.469876432401732144e-02,1.129256487712541196e-01
6.623338182192328727e-01,2.180983340049493235e-01,-2.179654665380523215e-01,-2.208933939989682904e-01,8.563994876457153849e-01,-2.937670403785816453e-01,3.626112960664374940e-01
4.117029445532428555e-01,5.019811122411050874e-01,4.016726471755623085e-02,-1.495508746647883636e-01,9.038967289764718860e-01,-1.326092534139566015e-01,3.781798846337857123e-01
6.916973223271380977e-01,4.220035668026611564e-01,-2.925936770237030915e-02,-7.671562667617142228e-01,1.141782225260685318e-01,-1.538449746297748388e-01,6.121816067558556451e-01
5.502780417902559673e-01,6.338938634379827075e-01,-1.131100717384335846e-01,-9.104558555203420278e-01,3.115377376166327261e-01,7.101309709906065970e-02,2.626242814932211456e-01
7.231625455190832108e-01,4.965334020216369826e-01,-7.662853129692576148e-02,-7.870625378299469510e-01,-3.568791402039490079e-01,-1.069946949821347498e-01,4.916522918462327141e-01
5.803026010268179657e-01,4.585929441563743048e-01,6.813568148237607314e-02,8.668508724079270200e-01,2.364187114475818918e-01,3.512522217014306669e-01,2.632444389401030760e-01
6.356560527349068845e-01,5.679284384641811734e-01,-1.706960586395130930e-01,-9.112724744186017078e-01,-3.450570931380056994e-01,1.147989240560762098e-01,1.932337622614559991e-01
2.255835493417499282e-01,7.351806624298033999e-01,-9.110279999366389936e-02,-9.151636310303021826e-01,2.753142673412424246e-01,1.820136646435795277e-03,2.944049417730211227e-01
6.275298959827630974e-01,5.780624170399852879e-01,-7.723538376326435917e-02,-4.920220990666949179e-01,2.665144899879672846e-01,-8.093845034299629315e-02,8.248231616004313427e-01
1.934659775967080830e-01,6.708287773694239231e-01,-3.573494542402656793e-02,6.132007650455131853e-02,-7.330091192985943582e-01,-3.419270958767745006e-01,5.848276159244277794e-01
3.176171680379270557e-01,5.453286332967003380e-01,6.433756175304197744e-02,8.534015046732953413e-01,4.472308325271856511e-01,1.397491403117007980e-01,2.283870224871279719e-01
2.699484953148133526e-01,7.100103623275759723e-01,-1.145585339765442245e-01,-2.030273754215113358e-01,8.671802914064002943e-01,-3.233799129534717931e-01,3.196930698716641261e-01
6.333309619966495108e-01,4.938167497695864494e-01,-1.915186444701935387e-01,-7.270439296413832020e-01,1.672625737951251856e-01,-4.443375989685411365e-01,4.959782796876467392e-01
3.265298444131159439e-01,6.324462841084076414e-01,4.548932677921602163e-02,-3.415395491043146103e-01,9.234120800101046633e-01,1.029600267573218819e-01,1.416336816550536892e-01
3.934180553598308760e-01,4.603749427397453298e-01,-2.037520310569287951e-01,5.977992841787154177e-01,7.620049443177717707e-01,1.992758383282461909e-01,1.492434954336630537e-01
5.410429334741675422e-01,6.044187415517123796e-01,2.348540426504903272e-02,2.719908526161586848e-01,4.683925492678220892e-01,7.334638421725264701e-01,4.106825880275923324e-01
3.942061979142433836e-01,4.744811057232366514e-01,-1.944999066869508852e-01,-9.105064343546652728e-01,1.557616649982044854e-01,-3.452294393571407327e-01,1.659306207934379829e-01
3.373915512840333641e-01,6.237006233955145751e-01,-5.461281165164454110e-02,-4.034694913122657822e-01,-9.076289240830350824e-01,-1.028478362677992253e-01,5.333318219559309015e-02
6.634909305786850231e-01,3.168028845398116466e-01,-6.467565489288834568e-02,-8.635287528487253228e-01,3.963630195799680012e-01,-6.759969305694715769e-02,3.043759701612145374e-01
3.934954612371248106e-01,6.354225501719952263e-01,-9.095451592642420091e-02,-5.624432983840992328e-01,-1.456801777121366492e-01,1.499579317424884761e-01,7.999671497205935733e-01
4.207029304100938227e-01,4.867397976398092352e-01,-6.362659633413425553e-03,9.523530857013038364e-01,9.931660993072140287e-02,2.763330769813529542e-01,8.246115275136922662e-02
2.439189628229155027e-01,7.017693991158997502e-01,-1.133570263879668250e-01,-8.546004667561081236e-01,-2.212452133796182219e-01,3.499879158527726547e-02,4.684908562228504159e-01
6.993920533435743492e-01,2.618415862881313116e-01,-1.559883565098447167e-01,-5.339724463491825057e-01,4.382800759481366160e-01,-6.758582230997849383e-01,2.569039973125472054e-01
5.595813807823564190e-01,3.828209453567499865e-01,7.772248972463674521e-03,1.500311164566664468e-01,-9.884826475177542759e-01,-1.379039607907127547e-02,1.423181742578665671e-02
7.013075948123481673e-01,2.383858785825859194e-01,-1.469531022309574220e-01,7.585757419426393255e-01,2.899827522770485611e-01,1.611195571478690469e-01,5.608148851648613320e-01
7.370289991150165143e-01,3.709197139823485756e-01,-5.519142584746164482e-02,5.331191494178353363e-01,-2.783393363804087528e-01,7.934642708865587979e-01,9.341111911212472696e-02
5.788914943146435954e-01,4.742799695370981672e-01,-2.072161249626265356e-01,-5.235449345264672205e-01,5.468427889686442445e-01,3.628600628904593006e-01,5.433196484978284335e-01
5.896784784020678849e-01,5.887289408564790882e-01,-2.168834321688890565e-01,-4.615879885863097831e-01,8.702724440034846909e-01,-8.141495280087483744e-02,1.514397816344058567e-01
6.928315955947551563e-01,3.250327303631129205e-01,-2.652195762095344717e-02,-1.843263617987417335e-01,8.803479784502581396e-01,-2.976838214194815202e-01,3.199930806278130091e-01
7.547058695371726689e-01,2.477292902273252051e-01,-1.345257130451287808e-01,6.381469235687757813e-01,4.796271524253069019e-01,-2.066774762231452511e-01,5.656948995864551355e-01
6.980159936803168597e-01,2.209843410582362500e-01,-1.053574460718569028e-01,-1.199335739253440669e-01,-9.794449614738138798e-01,1.489352919901999195e-01,6.420112217757605044e-02
1.844099243272936117e-01,6.701456348990034728e-01,-1.030811391161639140e-01,7.568464478930320150e-01,6.448776854955304838e-01,-1.062628719511551079e-01,4.942378572525140887e-03
6.108800542753058949e-01,3.478396183358882787e-01,-8.867132971491893667e-02,-1.034526902934054665e-01,9.511709936569454626e-01,-1.564349645882502637e-01,2.451517561654210364e-01
1.500967378488818893e-01,6.874543296618725874e-01,-4.799811582022733142e-02,-4.587139858567017558e-01,-6.554211636170146349e-01,-5.655834934328728414e-01,2.002994992970322241e-01
