# s0, s1, e0, e1, w0, w1, w2
1.076753466299913864e+00,4.847704522833806706e-02,-9.545476113671700347e-01,1.293653766045909759e+00,5.352004665916521020e-01,8.120440258329160166e-01,-1.554085631679833046e+00
-1.172949289985513843e+00,6.504569242350894953e-01,1.645567521683122258e+00,6.492217411093943458e-01,-9.338545331768601798e-01,1.721098306756243979e+00,1.727022591731818046e+00
-1.328103990286622071e-01,-6.936921662861512683e-01,-8.479628371692888855e-01,2.329338734636281938e+00,1.800535586809369093e+00,1.477971178607801583e+00,-4.614608037128298257e-01
1.060093120153960289e+00,8.998931165132129095e-02,-1.032426085952815598e-01,2.547109951229958202e+00,-2.200108805209776364e+00,1.314560639462408087e+00,9.589794148732515566e-01
-2.197885702910538086e-01,1.757921985800980913e-01,9.451574190214198090e-01,2.463702988209056088e-01,-1.699698268044050886e+00,1.988448380033668084e+00,-4.799994528420081785e-01
8.064670904133559581e-01,-6.211381175660335430e-04,-1.238792408518873955e+00,2.135149301696988910e+00,-9.180666641199963784e-01,-8.577875115826638641e-01,2.780757493880350317e+00
3.691263072666441936e-01,6.788906265085818958e-01,2.419005584693914024e+00,3.364704204250631991e-01,2.912081580098378808e+00,1.975701200438283234e+00,2.608051006540232919e-01
-4.686634296617695483e-01,4.207655505781415783e-01,1.766043259270093202e+00,1.140779365809796886e+00,-2.510785915944306446e+00,2.013145040163454969e+00,-5.471933147310226175e-01
1.243267851095002818e+00,9.654757600244900928e-01,-1.429130670322410701e+00,1.708033837477403116e+00,-1.838263401735689806e+00,-9.674098163825266550e-01,7.348917686482980827e-01
-6.923463980916144678e-01,7.495527916904478616e-01,1.289380222492672701e+00,3.845565227881228565e-01,-3.980955389207050388e-01,1.774229342127857212e+00,-2.251493326335557210e+00
2.060433469040077181e-01,8.782214469599280982e-01,-2.761579633737568429e+00,7.599445428479411069e-01,2.769698738022316142e+00,2.063874594627835179e+00,-2.354039597706595099e+00
-3.689519429011127727e-01,-5.660926250096991463e-01,-6.240611437656156113e-01,2.087896044022971243e+00,-1.395119726250860115e+00,-1.027305192277821355e+00,-3.014410582915849623e+00
6.203447681311375916e-01,-6.430669252489997767e-01,-1.165938907965145432e+00,2.092730857534726763e+00,1.324107425970123764e+00,8.894495073571646593e-01,-2.817552658108775976e+00
1.373512202104656854e+00,4.872717708719549456e-01,-4.038602711953345192e-01,1.651990363076101032e+00,-1.188536982221902516e+00,8.245807466404473374e-01,-2.600298313370206671e+00
2.407744942714209468e-01,-3.571283572313141974e-01,-1.096144580774560451e+00,1.311924767510323164e+00,8.738539658629296270e-01,1.495036635883022047e+00,4.447344580527587965e-01
3.740670678381441405e-02,-4.622278244984348028e-01,-5.127279328003946368e-01,2.051619824853966101e+00,2.605269754002205396e+00,4.365276154456640967e-01,2.282478825199482309e+00
-1.422315095497397319e+00,6.524048080480429057e-01,1.921431281638428246e+00,-2.151159153993342441e-02,-5.832311310518529801e-01,1.920588542639531049e+00,-8.072924081724353051e-01
1.332932567091152709e+00,2.110701099807910097e-02,-1.671700533407132205e-01,2.409803269783676427e+00,1.520610189019298453e+00,-1.080747651186816594e+00,-1.632627103268107449e+00
5.088728318366886327e-01,-2.284299265726432715e-01,1.067351785575447742e-01,1.471890214281697862e+00,-9.420173443868873342e-01,1.294042334380307135e+00,-1.569681827199750801e+00
9.117052261978209060e-01,9.299272977108792304e-01,2.763827088239625418e+00,-3.950684191227692155e-02,2.220167525077695103e+00,1.904939226244940276e+00,2.390297640713017202e+00
-2.354388320579581251e-01,-4.299497471293129980e-01,-8.740214918173871972e-01,2.149636618042158442e+00,-9.787598667938670616e-01,-1.307279060922378999e+00,-6.007711200853025346e-01
1.363194913503982253e-01,1.511828101247210121e-01,-4.710179480777467731e-01,2.325082681979842025e+00,-2.782696620655442210e+00,1.635047878899258400e+00,-2.585974170659813609e+00
-1.247220360865849642e+00,-3.185019604430143758e-01,7.860736881687091504e-01,1.262739709724015835e+00,-1.207099056976295381e+00,1.115912879023731819e+00,3.754720034947927054e-01
-4.634179687356279054e-01,8.223051546364854580e-01,2.996212454788901525e+00,9.175884497347257251e-02,-1.873139060537768241e+00,1.907605517799367600e+00,2.366488618261420207e+00
-5.452630112250460570e-01,-4.700069513166202917e-01,-1.850679388638449829e-01,1.308084334016314410e+00,9.569143412265566084e-01,1.099035161287784668e+00,-1.899741834384084616e+00
7.432816563872588489e-01,-6.797323958726091409e-01,-1.264095428521745390e-01,2.340589030477780330e+00,-2.524141708642952509e+00,4.528871137556627069e-01,1.420461593665861777e+00
2.019185743872120575e-02,6.849706007104603422e-01,-2.269709460881292440e+00,1.394233881346623294e+00,2.388447027825982616e+00,1.887037936275935746e+00,2.670717558617710985e+00
4.455778142024828803e-01,1.654356229631002151e-01,-1.013456839495824102e+00,1.348000025746934671e+00,9.771870023591153753e-01,1.297550835011561432e+00,-2.283303264878113303e+00
1.662219174092254725e+00,7.418427886040377395e-01,-8.889036565470895823e-01,8.049867513229672644e-01,-2.818287789351061612e-01,1.642439836870191794e+00,1.079546898175631320e+00
1.019773374393799337e+00,4.073790521055982161e-01,-1.370348342027672528e+00,1.309591028723606998e+00,1.492135988858910522e+00,1.442042873720399854e+00,-1.960806811316304188e+00
-7.531606539708084469e-01,-1.005528398284886826e+00,1.324279844846856236e-01,1.843074242040450894e+00,4.128081846432989366e-01,7.955464776347382916e-01,2.683695755870921573e+00
-9.942638853337725235e-01,2.616061031764305156e-02,1.113716438372122752e+00,2.298261248600580675e+00,-2.402744747820484417e+00,2.005087757721571329e+00,1.707501793212715668e+00
1.096280851555796243e+00,-2.134279815263929958e+00,-1.955708090887229966e+00,2.546658623876227434e+00,-8.433980322243610495e-01,9.622518687788583769e-02,4.363684911611431794e-01
1.446601934355348007e+00,-2.868963706251650425e-01,-5.167011670825383263e-02,2.387467402059786803e+00,-1.897784487657895980e+00,1.076693459901135075e+00,1.848889044370425339e+00
-6.720659336164758191e-01,3.216878610376485703e-01,-2.758651131599729744e-01,6.281000360532118520e-01,1.415158599173019560e+00,1.979761126872436439e+00,-1.235214538455630784e+00
-1.422797780272196499e+00,-4.952186641565130554e-01,6.053185135930103655e-01,2.005337536862592973e+00,6.299165617734998612e-01,-1.272244954272561124e-01,2.313906569030031335e+00
1.182950580638114424e+00,7.975584519187353116e-01,-9.404333612698163591e-01,5.907204347630989894e-01,-2.747145574139677748e-01,1.543622150989291786e+00,1.255054928644409706e+00
-8.261212037927277985e-01,-1.103840511895710863e+00,-2.973380675249219784e-01,2.117442731358733177e+00,-1.932351216166831254e+00,-8.621019589907709113e-01,1.367896053709277027e+00
-1.144037500808701147e-01,5.065691032540247107e-01,1.408927007324579428e+00,2.415867077793368844e-01,-2.777561173736281752e+00,2.009576214949427619e+00,-1.424205200287854467e+00
1.537447472851806385e+00,5.685240729207752253e-01,-1.085622649202004686e+00,2.144152261998289788e+00,-1.028739906358411282e+00,-1.289796349268416575e+00,-1.945890977341375283e+00
-1.414414524022222341e+00,5.040434341486252912e-01,4.423281709638788861e-01,2.053777385512271181e+00,-1.169484997890581690e+00,-1.490643359889287201e+00,6.008620881312758399e-01
3.751790717075937920e-01,9.241144494206143811e-01,-1.575328824935558147e+00,1.860453613614797330e+00,3.058024112360549829e+00,1.700992327886256206e+00,7.230330947540815067e-01
8.970289295684312769e-01,-2.555402657973788738e-01,-1.266352940764358115e+00,2.000096956802351222e+00,1.450008704479771815e+00,1.253174853579186454e+00,1.329062446752533155e+00
1.205675578067309850e+00,6.406437732611123259e-01,-6.431592851187089011e-01,2.222190978277817308e+00,3.739693776814276838e-01,-1.057100357860136342e+00,1.836398244404653823e+00
1.509258051362497799e+00,1.776560535382167849e-01,-8.078463340368933210e-01,1.997229313079095681e+00,-2.804573787432361076e+00,-3.447382108579220006e-01,-2.031164920209539204e+00
-4.896816612790306777e-01,-1.274610532112392391e+00,3.158897783652525604e-01,2.324561845282295813e+00,3.928006275322597496e-01,1.516184925362840108e-01,-7.555533546104546971e-01
5.272694870669822897e-01,7.540729099987220074e-01,-2.690805203854672811e+00,2.345950361361140990e-01,1.444081733552113000e+00,2.081738075714549829e+00,-1.319504951136191373e+00
-1.599726438216004132e+00,-5.035824470970551303e-02,1.296976079773058288e+00,2.238714259942162332e+00,6.844946267230693771e-01,-1.014135083836307683e+00,9.038760558002065792e-01
8.847796667327765263e-01,7.701992492171600979e-01,-1.475594087246395292e+00,9.752606294081724858e-01,-2.344363970685984455e+00,-1.131542580574095291e+00,-1.731089098770384860e+00
-1.124285152027975077e-01,-1.101660214416400940e+00,-1.671222411128936436e-01,2.444891339487155424e+00,2.127231725450704936e+00,1.425516306291336743e-01,1.418915680502454535e+00
4.743300284317730764e-01,4.085026326111247386e-01,-1.239940998886654766e+00,1.426448513855396838e+00,2.272628587965175306e+00,1.827734205032033543e+00,2.997830288505056728e+00
3.926427091482125320e-01,-9.555883620606853146e-01,-6.328096509106164724e-01,2.436008834445665183e+00,-2.536312731084267025e+00,8.756841587544572647e-02,9.877030730244742429e-01
1.695892072432956699e+00,5.134218995050932044e-01,-8.663430529372266875e-01,2.083407189462718634e+00,5.975626937633244928e-01,-4.932001408249697683e-02,-3.010976276437310695e+00
-1.440197714426434850e+00,-4.416144967875881289e-01,3.079698140636883963e-01,2.026153412908529905e+00,-1.037592529951713249e+00,-9.770460962099063451e-01,-2.658276504927747474e+00
-1.581832711414316028e+00,6.072047320925788583e-02,1.153765841388040947e+00,2.257536732411181468e+00,1.529294780965718026e+00,-4.763449643643702380e-01,-7.141484585220889691e-01
7.890085473696779594e-01,-6.414804468613994892e-01,5.762595734167774708e-02,2.300107380419667891e+00,-1.922929683529585265e+00,9.504415516531099506e-01,-2.747877273327252734e+00
1.349476273981371044e+00,1.007142430208086470e+00,-5.700685471653232916e-01,2.120295141080571710e+00,-2.836939760291406376e+00,9.339162799893099276e-01,2.520007580894368715e+00
-1.223944361033281414e+00,-4.865648477169994823e-01,4.684529805683532722e-01,1.492085855357818902e+00,7.176760642144319746e-02,6.266411138364840205e-01,-2.963775195568038701e+00
4.974490664177748656e-01,-8.625690690678411432e-01,-2.757250936022095367e-01,2.342802888002760930e+00,-1.717108187441106715e+00,2.481256532204496601e-01,1.859655369327862573e+00
-1.450318363283140677e-01,-2.640524995771280636e-01,1.980353192554851205e-03,2.053191814854265385e+00,5.681325171043858369e-01,-1.127194773712395515e+00,-2.761051374258145508e+00
6.218328996414967946e-02,-6.739403543796185225e-01,8.332750913438857765e-02,2.422104224369072689e+00,7.218161580981097281e-01,-6.870198072547405443e-01,1.637073930271575328e-01
-8.564832321952786653e-01,4.449295695481136903e-02,-3.900371828237974015e-01,2.296813752791720731e+00,2.160238425070446056e+00,1.959882181608836316e+00,-4.568576536842634539e-01
-5.040977574262339722e-01,-3.062720586610108153e-01,-8.433252139953908433e-01,1.525434516095865556e+00,-1.615550091295428370e+00,-1.003133589398388148e+00,9.673180420373199695e-01
-8.776630282016506523e-01,6.838562461414348093e-01,1.948403069076354299e+00,1.823040965091990095e+00,-1.711501981771061720e+00,2.020940180723202584e+00,-1.937328593839356516e+00
-1.113120633443520191e+00,2.436485114236974781e-02,2.743502180107313393e-01,2.205412387383900885e+00,2.477637143216874449e+00,1.563889658776156377e+00,-1.280395131088378324e+00
-1.261105383030269866e-01,-6.324034242205112122e-01,-5.268901330928517091e-01,2.234497884369801124e+00,1.667145407284063907e+00,5.407853837171976430e-01,-6.451733081337618358e-02
4.288527331408698018e-02,-6.947681252737503144e-02,5.842424068037965768e-01,9.961584321393988084e-01,-4.694664469192066925e-01,1.451891739075204413e+00,2.078335578154725027e+00
-1.649092099487478702e+00,-3.456058901406993122e-01,4.297215927027724369e-01,2.105979888731607907e+00,9.787162108069900057e-01,8.429180649158700689e-01,7.606902832734121489e-01
1.669239346453199602e-01,5.690263608242096538e-01,-1.268621246098840416e+00,8.253289684417943750e-01,-2.525474423299513216e+00,-1.214065232783283932e+00,1.707680182566752691e+00
-1.695512120665956468e+00,8.684031225708541690e-01,5.998145848648626099e-01,1.465292912745539855e+00,1.601625317450643848e+00,1.501564751313228641e+00,1.776397641052702703e-01
1.935695001389967640e-01,4.082985344330860578e-01,2.748097457427514101e+00,2.821476339160245983e-01,2.903738114765190836e+00,2.063519890274641888e+00,2.681586289969724035e+00
-1.328031556096239463e+00,6.496098612141207873e-01,4.932359776791122030e-01,7.904032769358977639e-02,6.085042213819047419e-01,2.047810616717014476e+00,-1.873901317779949283e+00
8.502549241873191832e-02,-8.395206360890372643e-01,-8.439160305495470027e-01,2.343927202737329463e+00,-1.363271590815895662e+00,-7.704894613645293378e-01,1.862336844901648192e+00
-1.627307296181942808e+00,-6.945036536264008742e-01,1.324961145678284602e+00,2.518576383103126926e+00,-1.495203274256464487e+00,3.185906380985186193e-01,2.915212820325882248e+00
-1.079787633265221647e+00,5.477173481753978557e-01,1.320732146972162901e+00,7.410212450116325789e-01,-2.440810847303809261e-01,1.665764898804281025e+00,1.236861794171061568e+00
-1.330048242136020686e+00,9.594465339185993535e-01,-1.077916422575544431e-01,6.325590280411520494e-01,2.057062704410240528e+00,1.916550456339946695e+00,-1.098804380130398384e+00
-1.007485050461501608e+00,-7.152442915895509401e-01,8.618162062972474224e-01,2.598435512633407551e+00,7.773291030801026125e-01,-5.566465833663913898e-01,1.713040645466485046e+00
-6.302268445127889862e-02,-3.544781333060731399e-01,5.717316315549947348e-01,1.183231770835654562e+00,-8.903347742326372938e-01,1.480853236188339306e+00,2.922190080193884931e+00
8.311289126464234123e-01,3.941630916997946876e-01,-1.181377093127266020e+00,1.228770104065197932e+00,-2.646357635468630676e+00,-9.154380719802241995e-01,-4.978117758904860857e-01
7.244100160748598860e-01,-3.520306710457894450e-01,-5.015218996074608526e-01,2.044206233519763494e+00,1.023641404473872640e+00,-3.375250018295150589e-02,2.431226492972539788e+00
-7.158111848021286860e-03,-5.387365119451288376e-01,-1.216673743327834067e-01,1.688691128219567572e+00,7.062420643927005415e-01,1.590496200959157225e-01,1.409359334704847200e-01
-7.180239563234890321e-01,3.165532746333989955e-01,-1.892525784040310910e-01,1.274522310986627271e+00,1.426072082811872477e+00,1.882481635129259701e+00,-1.256986444718464435e+00
8.707527998517741175e-01,6.181953394457808670e-01,-4.109489088899156428e-01,1.798868112291773569e+00,-1.975795688092164104e+00,2.004246786038021089e+00,2.911652247134841609e-01
1.578940046536645436e+00,-3.939683005829763829e-02,-2.319689474120640860e-01,2.522819736401666457e+00,1.386288415875940316e+00,-1.017316400827527723e+00,-7.037092945306060443e-01
8.877798552142435184e-01,-2.329430096221785096e-01,-8.254968727573550602e-01,2.186691794175495307e+00,-2.719750679380252389e+00,-2.058279326041221324e-01,-1.263459308969745010e+00
-4.831386690372141413e-01,-3.055734076581080316e-01,-6.516659003423215246e-01,2.268176424536243463e+00,-1.009078966768603536e+00,-1.482633942410281236e+00,-3.523269506811472773e-01
7.950185717004050190e-01,6.202041021081239336e-01,-1.608222406168511087e+00,9.237653932191951522e-01,9.086072742538782165e-01,1.764217888701742787e+00,-1.132768437262546390e+00
3.086916305281972583e-02,-1.056715417697774440e+00,5.298933143099460175e-01,2.137897307677252279e+00,-4.561576556968298668e-01,5.947116533279914741e-01,1.312928546478455694e-01
-7.828359921645530184e-01,-8.623068382565874934e-01,1.420008103794048182e-01,2.244761203624193513e+00,-1.645754616926136116e+00,-3.928309229945174952e-01,-5.018942246681694641e-01
-4.949207291129944508e-01,3.904020795781555364e-01,-5.087992467524036222e-01,8.158801360224497701e-02,7.559923580665754983e-01,2.052046661407525452e+00,-2.121930028594599449e+00
-6.620661617600711590e-01,-2.261207936323936796e-01,3.953288971101622806e-01,1.190153876990265980e+00,2.382741073686043265e+00,-1.254012086206220955e+00,1.500770791650089642e+00
-1.277476699794642290e+00,-2.366766000838340656e-01,2.148759469240357767e-01,1.538119522547282569e+00,1.277102812576206503e+00,8.358232219044525735e-01,-6.186790226355927125e-01
-6.507091898805310581e-01,4.865083271894303785e-01,6.656610305588985810e-01,1.394138799186814826e+00,-2.710833571874287085e+00,1.949184527870127415e+00,-2.141365795619766033e+00
